MålepunktsID,Fra_dato,Til_dato,Mængde,Måleenhed,Kvalitet,Type
	571313115102317195,01-11-2017 00:00:00,01-12-2017 00:00:00,"440,127",KWH,Målt,Tidsserie
	571313115102317195,01-12-2017 00:00:00,01-01-2018 00:00:00,"502,923",KWH,Målt,Tidsserie
	571313115102317195,01-01-2018 00:00:00,01-02-2018 00:00:00,"401,085",KWH,Målt,Tidsserie
	571313115102317195,01-02-2018 00:00:00,01-03-2018 00:00:00,"341,886",KWH,Målt,Tidsserie
	571313115102317195,01-03-2018 00:00:00,01-04-2018 00:00:00,"345,612",KWH,Målt,Tidsserie
	571313115102317195,01-04-2018 00:00:00,01-05-2018 00:00:00,"304,311",KWH,Målt,Tidsserie
	571313115102317195,01-05-2018 00:00:00,01-06-2018 00:00:00,"323,502",KWH,Målt,Tidsserie
	571313115102317195,01-06-2018 00:00:00,01-07-2018 00:00:00,"290,458",KWH,Målt,Tidsserie
	571313115102317195,01-07-2018 00:00:00,01-08-2018 00:00:00,"283,791",KWH,Målt,Tidsserie
	571313115102317195,01-08-2018 00:00:00,01-09-2018 00:00:00,"237,536",KWH,Målt,Tidsserie
	571313115102317195,01-09-2018 00:00:00,01-10-2018 00:00:00,"321,883",KWH,Målt,Tidsserie
	571313115102317195,01-10-2018 00:00:00,01-11-2018 00:00:00,"379,253",KWH,Målt,Tidsserie
	571313115102317195,01-11-2018 00:00:00,01-12-2018 00:00:00,"326,606",KWH,Målt,Tidsserie
	571313115102317195,01-12-2018 00:00:00,01-01-2019 00:00:00,"329,996",KWH,Estimeret,Tidsserie
	571313115102317195,01-01-2019 00:00:00,01-02-2019 00:00:00,"329,777",KWH,Målt,Tidsserie
	571313115102317195,01-02-2019 00:00:00,01-03-2019 00:00:00,"287,568",KWH,Målt,Tidsserie
	571313115102317195,01-03-2019 00:00:00,01-04-2019 00:00:00,"332,425",KWH,Målt,Tidsserie
	571313115102317195,01-04-2019 00:00:00,01-05-2019 00:00:00,"308,695",KWH,Målt,Tidsserie
	571313115102317195,01-05-2019 00:00:00,01-06-2019 00:00:00,"311,653",KWH,Målt,Tidsserie
	571313115102317195,01-06-2019 00:00:00,01-07-2019 00:00:00,"280,71",KWH,Målt,Tidsserie
	571313115102317195,01-07-2019 00:00:00,01-08-2019 00:00:00,"341,158",KWH,Målt,Tidsserie
	571313115102317195,01-08-2019 00:00:00,01-09-2019 00:00:00,"339,709",KWH,Målt,Tidsserie
	571313115102317195,01-09-2019 00:00:00,01-10-2019 00:00:00,"313,476",KWH,Målt,Tidsserie
	571313115102317195,01-10-2019 00:00:00,01-11-2019 00:00:00,"350,016",KWH,Målt,Tidsserie
	571313115102317195,01-11-2019 00:00:00,01-12-2019 00:00:00,"354,636",KWH,Målt,Tidsserie
	571313115102317195,01-12-2019 00:00:00,01-01-2020 00:00:00,"348,328",KWH,Målt,Tidsserie
	571313115102317195,01-01-2020 00:00:00,01-02-2020 00:00:00,"370,186",KWH,Målt,Tidsserie
	571313115102317195,01-02-2020 00:00:00,01-03-2020 00:00:00,"328,61",KWH,Målt,Tidsserie
	571313115102317195,01-03-2020 00:00:00,01-04-2020 00:00:00,"497,306",KWH,Målt,Tidsserie
	571313115102317195,01-04-2020 00:00:00,01-05-2020 00:00:00,"349,806",KWH,Målt,Tidsserie
	571313115102317195,01-05-2020 00:00:00,01-06-2020 00:00:00,"335,269",KWH,Målt,Tidsserie
	571313115102317195,01-06-2020 00:00:00,01-07-2020 00:00:00,"326,537",KWH,Målt,Tidsserie
	571313115102317195,01-07-2020 00:00:00,01-08-2020 00:00:00,"313,836",KWH,Målt,Tidsserie
	571313115102317195,01-08-2020 00:00:00,01-09-2020 00:00:00,"358,693",KWH,Målt,Tidsserie
	571313115102317195,01-09-2020 00:00:00,01-10-2020 00:00:00,"331,635",KWH,Målt,Tidsserie
	571313115102317195,01-10-2020 00:00:00,01-11-2020 00:00:00,"377,121",KWH,Målt,Tidsserie
	571313115102317195,01-11-2020 00:00:00,01-12-2020 00:00:00,"383,06",KWH,Målt,Tidsserie
	571313115102317195,01-12-2020 00:00:00,01-01-2021 00:00:00,"463,624",KWH,Målt,Tidsserie
	571313115102317195,01-01-2021 00:00:00,01-02-2021 00:00:00,"428,304",KWH,Målt,Tidsserie
	571313115102317195,01-02-2021 00:00:00,01-03-2021 00:00:00,"371,008",KWH,Målt,Tidsserie
	571313115102317195,01-03-2021 00:00:00,01-04-2021 00:00:00,"376,081",KWH,Målt,Tidsserie
	571313115102317195,01-04-2021 00:00:00,01-05-2021 00:00:00,"288,835",KWH,Målt,Tidsserie
	571313115102317195,01-05-2021 00:00:00,01-06-2021 00:00:00,"308,978",KWH,Målt,Tidsserie
	571313115102317195,01-06-2021 00:00:00,01-07-2021 00:00:00,"266,689",KWH,Målt,Tidsserie
	571313115102317195,01-07-2021 00:00:00,01-08-2021 00:00:00,"332,947",KWH,Målt,Tidsserie
	571313115102317195,01-08-2021 00:00:00,01-09-2021 00:00:00,"317,887",KWH,Målt,Tidsserie
	571313115102317195,01-09-2021 00:00:00,01-10-2021 00:00:00,"299,468",KWH,Målt,Tidsserie
	571313115102317195,01-10-2021 00:00:00,01-11-2021 00:00:00,"333,479",KWH,Målt,Tidsserie
	571313115102317195,01-11-2021 00:00:00,01-12-2021 00:00:00,"360,479",KWH,Estimeret,Tidsserie
	571313115102317195,01-12-2021 00:00:00,01-01-2022 00:00:00,"415,408",KWH,Målt,Tidsserie
	571313115102317195,01-01-2022 00:00:00,01-02-2022 00:00:00,"413,49",KWH,Målt,Tidsserie
	571313115102317195,01-02-2022 00:00:00,01-03-2022 00:00:00,"347,342",KWH,Målt,Tidsserie
	571313115102317195,01-03-2022 00:00:00,01-04-2022 00:00:00,"342,519",KWH,Målt,Tidsserie
	571313115102317195,01-04-2022 00:00:00,01-05-2022 00:00:00,"321,065",KWH,Målt,Tidsserie
	571313115102317195,01-05-2022 00:00:00,01-06-2022 00:00:00,"335,04",KWH,Målt,Tidsserie
	571313115102317195,01-06-2022 00:00:00,01-07-2022 00:00:00,"316,802",KWH,Målt,Tidsserie
	571313115102317195,01-07-2022 00:00:00,01-08-2022 00:00:00,"254,906",KWH,Målt,Tidsserie
	571313115102317195,01-08-2022 00:00:00,01-09-2022 00:00:00,"308,2",KWH,Målt,Tidsserie
	571313115102317195,01-09-2022 00:00:00,01-10-2022 00:00:00,"280,031",KWH,Målt,Tidsserie
	571313115102317195,01-10-2022 00:00:00,01-11-2022 00:00:00,"294,629",KWH,Målt,Tidsserie
	571313115102317195,01-11-2022 00:00:00,01-12-2022 00:00:00,"307,295",KWH,Målt,Tidsserie
	571313115102317195,01-12-2022 00:00:00,28-12-2022 00:00:00,"304,297",KWH,Målt,Tidsserie
	571313115102317195,01-11-2017 00:00:00,01-12-2017 00:00:00,441,KWH,Målt,Måling
	571313115102317195,01-12-2017 00:00:00,01-01-2018 00:00:00,503,KWH,Målt,Måling
	571313115102317195,01-01-2018 00:00:00,01-02-2018 00:00:00,401,KWH,Målt,Måling
	571313115102317195,01-02-2018 00:00:00,01-03-2018 00:00:00,342,KWH,Målt,Måling
	571313115102317195,01-03-2018 00:00:00,01-04-2018 00:00:00,345,KWH,Målt,Måling
	571313115102317195,01-04-2018 00:00:00,01-05-2018 00:00:00,304,KWH,Målt,Måling
	571313115102317195,01-05-2018 00:00:00,01-06-2018 00:00:00,324,KWH,Målt,Måling
	571313115102317195,01-06-2018 00:00:00,01-07-2018 00:00:00,290,KWH,Målt,Måling
	571313115102317195,01-07-2018 00:00:00,01-08-2018 00:00:00,284,KWH,Målt,Måling
	571313115102317195,01-08-2018 00:00:00,01-09-2018 00:00:00,282,KWH,Målt,Måling
	571313115102317195,01-09-2018 00:00:00,01-10-2018 00:00:00,321,KWH,Målt,Måling
	571313115102317195,01-10-2018 00:00:00,01-11-2018 00:00:00,380,KWH,Målt,Måling
	571313115102317195,01-11-2018 00:00:00,01-12-2018 00:00:00,338,KWH,Målt,Måling
	571313115102317195,01-12-2018 00:00:00,01-01-2019 00:00:00,338,KWH,Målt,Måling
	571313115102317195,01-01-2019 00:00:00,01-02-2019 00:00:00,337,KWH,Målt,Måling
	571313115102317195,01-02-2019 00:00:00,01-03-2019 00:00:00,295,KWH,Målt,Måling
	571313115102317195,01-03-2019 00:00:00,01-04-2019 00:00:00,344,KWH,Målt,Måling
	571313115102317195,01-04-2019 00:00:00,01-05-2019 00:00:00,309,KWH,Målt,Måling
	571313115102317195,01-05-2019 00:00:00,01-06-2019 00:00:00,311,KWH,Målt,Måling
	571313115102317195,01-06-2019 00:00:00,01-07-2019 00:00:00,281,KWH,Målt,Måling
	571313115102317195,01-07-2019 00:00:00,01-08-2019 00:00:00,341,KWH,Målt,Måling
	571313115102317195,01-08-2019 00:00:00,01-09-2019 00:00:00,340,KWH,Målt,Måling
	571313115102317195,01-09-2019 00:00:00,01-10-2019 00:00:00,313,KWH,Målt,Måling
